reporting_date,cohort_id,origination_date,fico_tier,interest_rate_type,npl_ratio,fdtr_index,unemployment_rate,inflation_rate,wage_growth
2022-08-01,C_202002_S_V,2020-02-01,Subprime,Variable,0.0963,2.5,3.6,8.3,5.4
2022-09-01,C_202002_S_V,2020-02-01,Subprime,Variable,0.0974,3.25,3.5,8.2,5.1
2022-10-01,C_202002_S_V,2020-02-01,Subprime,Variable,0.0909,3.25,3.6,7.7,5.0
2022-11-01,C_202002_S_V,2020-02-01,Subprime,Variable,0.0969,4.0,3.6,7.1,5.1
2022-12-01,C_202002_S_V,2020-02-01,Subprime,Variable,0.0878,4.5,3.5,6.5,4.9
2023-01-01,C_202002_S_V,2020-02-01,Subprime,Variable,0.0906,4.5,3.5,6.4,4.5
2023-02-01,C_202002_S_V,2020-02-01,Subprime,Variable,0.0912,4.75,3.6,6.0,4.8
2020-04-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0164,,,,
2020-05-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0155,,,,
2020-06-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0172,,,,
2020-07-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0174,,,,
2020-08-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.018,,,,
2020-09-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0217,,,,
2020-10-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0214,,,,
2020-11-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.02,,,,
2020-12-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0239,,,,
2021-01-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0233,0.25,6.4,1.4,5.3
2021-02-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0248,0.25,6.2,1.7,5.3
2021-03-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0249,0.25,6.1,2.6,4.5
2021-04-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0224,0.25,6.1,4.2,0.6
2021-05-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0233,0.25,5.8,5.0,2.3
2021-06-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0262,0.25,5.9,5.4,3.9
2021-07-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0261,0.25,5.4,5.4,4.3
2021-08-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0249,0.25,5.1,5.3,4.4
2021-09-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0252,0.25,4.7,5.4,5.0
2021-10-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0275,0.25,4.5,6.2,5.4
2021-11-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0237,0.25,4.1,6.8,5.4
2021-12-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0258,0.25,3.9,7.0,4.9
2022-01-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.024,0.25,4.0,7.5,5.6
2022-02-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0236,0.25,3.9,7.9,5.3
2022-03-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0259,0.5,3.7,8.5,5.9
2022-04-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0248,0.5,3.7,8.3,5.8
2022-05-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0243,1.0,3.6,8.6,5.6
2022-06-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0247,1.75,3.6,9.1,5.4
2022-07-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0215,2.5,3.5,8.5,5.5
2022-08-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0221,2.5,3.6,8.3,5.4
2022-09-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0194,3.25,3.5,8.2,5.1
2022-10-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0199,3.25,3.6,7.7,5.0
2022-11-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0182,4.0,3.6,7.1,5.1
2022-12-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0178,4.5,3.5,6.5,4.9
2023-01-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0179,4.5,3.5,6.4,4.5
2023-02-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0142,4.75,3.6,6.0,4.8
2023-03-01,C_202003_P_F,2020-03-01,Prime,Fixed,0.0192,5.0,3.5,5.0,4.6
2020-04-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0139,,,,
2020-05-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0143,,,,
2020-06-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0199,,,,
2020-07-01,C_202003_P_V,2020-03-01,Prime,Variable,0.02,,,,
2020-08-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0205,,,,
2020-09-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0213,,,,
2020-10-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0207,,,,
2020-11-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0196,,,,
2020-12-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0222,,,,
2021-01-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0213,0.25,6.4,1.4,5.3
2021-02-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0251,0.25,6.2,1.7,5.3
2021-03-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0234,0.25,6.1,2.6,4.5
2021-04-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0224,0.25,6.1,4.2,0.6
2021-05-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0238,0.25,5.8,5.0,2.3
2021-06-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0255,0.25,5.9,5.4,3.9
2021-07-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0237,0.25,5.4,5.4,4.3
2021-08-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0233,0.25,5.1,5.3,4.4
2021-09-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0255,0.25,4.7,5.4,5.0
2021-10-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0255,0.25,4.5,6.2,5.4
2021-11-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0238,0.25,4.1,6.8,5.4
2021-12-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0237,0.25,3.9,7.0,4.9
2022-01-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0249,0.25,4.0,7.5,5.6
2022-02-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0212,0.25,3.9,7.9,5.3
2022-03-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0208,0.5,3.7,8.5,5.9
2022-04-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0218,0.5,3.7,8.3,5.8
2022-05-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0222,1.0,3.6,8.6,5.6
2022-06-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0527,1.75,3.6,9.1,5.4
2022-07-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0544,2.5,3.5,8.5,5.5
2022-08-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0525,2.5,3.6,8.3,5.4
2022-09-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0497,3.25,3.5,8.2,5.1
2022-10-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0492,3.25,3.6,7.7,5.0
2022-11-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0464,4.0,3.6,7.1,5.1
2022-12-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0476,4.5,3.5,6.5,4.9
2023-01-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0462,4.5,3.5,6.4,4.5
2023-02-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0465,4.75,3.6,6.0,4.8
2023-03-01,C_202003_P_V,2020-03-01,Prime,Variable,0.0433,5.0,3.5,5.0,4.6
2020-04-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0469,,,,
2020-05-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0498,,,,
2020-06-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0474,,,,
2020-07-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0492,,,,
2020-08-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0506,,,,
2020-09-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0492,,,,
2020-10-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0512,,,,
2020-11-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0515,,,,
2020-12-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0523,,,,
2021-01-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0511,0.25,6.4,1.4,5.3
2021-02-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0532,0.25,6.2,1.7,5.3
2021-03-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0547,0.25,6.1,2.6,4.5
2021-04-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.057,0.25,6.1,4.2,0.6
2021-05-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0563,0.25,5.8,5.0,2.3
2021-06-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.059,0.25,5.9,5.4,3.9
2021-07-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0533,0.25,5.4,5.4,4.3
2021-08-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0567,0.25,5.1,5.3,4.4
2021-09-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0554,0.25,4.7,5.4,5.0
2021-10-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0593,0.25,4.5,6.2,5.4
2021-11-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0532,0.25,4.1,6.8,5.4
2021-12-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.053,0.25,3.9,7.0,4.9
2022-01-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0532,0.25,4.0,7.5,5.6
2022-02-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0498,0.25,3.9,7.9,5.3
2022-03-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0526,0.5,3.7,8.5,5.9
2022-04-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0517,0.5,3.7,8.3,5.8
2022-05-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.053,1.0,3.6,8.6,5.6
2022-06-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0528,1.75,3.6,9.1,5.4
2022-07-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0552,2.5,3.5,8.5,5.5
2022-08-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0526,2.5,3.6,8.3,5.4
2022-09-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0488,3.25,3.5,8.2,5.1
2022-10-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0474,3.25,3.6,7.7,5.0
2022-11-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0494,4.0,3.6,7.1,5.1
2022-12-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0449,4.5,3.5,6.5,4.9
2023-01-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0504,4.5,3.5,6.4,4.5
2023-02-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0482,4.75,3.6,6.0,4.8
2023-03-01,C_202003_S_F,2020-03-01,Subprime,Fixed,0.0441,5.0,3.5,5.0,4.6
2020-04-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0424,,,,
2020-05-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0494,,,,
2020-06-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0474,,,,
2020-07-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0509,,,,
2020-08-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.046,,,,
2020-09-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0488,,,,
2020-10-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0507,,,,
2020-11-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0515,,,,
2020-12-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0512,,,,
2021-01-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0539,0.25,6.4,1.4,5.3
2021-02-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0511,0.25,6.2,1.7,5.3
2021-03-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0534,0.25,6.1,2.6,4.5
2021-04-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0543,0.25,6.1,4.2,0.6
2021-05-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0554,0.25,5.8,5.0,2.3
2021-06-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0561,0.25,5.9,5.4,3.9
2021-07-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0526,0.25,5.4,5.4,4.3
2021-08-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0519,0.25,5.1,5.3,4.4
2021-09-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0576,0.25,4.7,5.4,5.0
2021-10-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0556,0.25,4.5,6.2,5.4
2021-11-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0534,0.25,4.1,6.8,5.4
2021-12-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0578,0.25,3.9,7.0,4.9
2022-01-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0546,0.25,4.0,7.5,5.6
2022-02-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0564,0.25,3.9,7.9,5.3
2022-03-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0538,0.5,3.7,8.5,5.9
2022-04-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0573,0.5,3.7,8.3,5.8
2022-05-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0562,1.0,3.6,8.6,5.6
2022-06-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0966,1.75,3.6,9.1,5.4
2022-07-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0984,2.5,3.5,8.5,5.5
2022-08-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.097,2.5,3.6,8.3,5.4
2022-09-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0977,3.25,3.5,8.2,5.1
2022-10-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0923,3.25,3.6,7.7,5.0
2022-11-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0948,4.0,3.6,7.1,5.1
2022-12-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0947,4.5,3.5,6.5,4.9
2023-01-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0882,4.5,3.5,6.4,4.5
2023-02-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0885,4.75,3.6,6.0,4.8
2023-03-01,C_202003_S_V,2020-03-01,Subprime,Variable,0.0859,5.0,3.5,5.0,4.6
2020-05-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0153,,,,
2020-06-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0182,,,,
2020-07-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0206,,,,
2020-08-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0186,,,,
2020-09-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0225,,,,
2020-10-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0172,,,,
2020-11-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0173,,,,
2020-12-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0213,,,,
2021-01-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0228,0.25,6.4,1.4,5.3
2021-02-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0226,0.25,6.2,1.7,5.3
2021-03-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0191,0.25,6.1,2.6,4.5
2021-04-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0235,0.25,6.1,4.2,0.6
2021-05-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0215,0.25,5.8,5.0,2.3
2021-06-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0257,0.25,5.9,5.4,3.9
2021-07-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0254,0.25,5.4,5.4,4.3
2021-08-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.023,0.25,5.1,5.3,4.4
2021-09-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0239,0.25,4.7,5.4,5.0
2021-10-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0229,0.25,4.5,6.2,5.4
2021-11-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0248,0.25,4.1,6.8,5.4
2021-12-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0268,0.25,3.9,7.0,4.9
2022-01-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0227,0.25,4.0,7.5,5.6
2022-02-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0254,0.25,3.9,7.9,5.3
2022-03-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.023,0.5,3.7,8.5,5.9
2022-04-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0221,0.5,3.7,8.3,5.8
2022-05-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.023,1.0,3.6,8.6,5.6
2022-06-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0206,1.75,3.6,9.1,5.4
2022-07-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.021,2.5,3.5,8.5,5.5
2022-08-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.019,2.5,3.6,8.3,5.4
2022-09-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0247,3.25,3.5,8.2,5.1
2022-10-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0201,3.25,3.6,7.7,5.0
2022-11-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0178,4.0,3.6,7.1,5.1
2022-12-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0188,4.5,3.5,6.5,4.9
2023-01-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0174,4.5,3.5,6.4,4.5
2023-02-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0163,4.75,3.6,6.0,4.8
2023-03-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0171,5.0,3.5,5.0,4.6
2023-04-01,C_202004_P_F,2020-04-01,Prime,Fixed,0.0165,5.0,3.4,4.9,4.6
2020-05-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0148,,,,
2020-06-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0156,,,,
2020-07-01,C_202004_P_V,2020-04-01,Prime,Variable,0.017,,,,
2020-08-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0138,,,,
2020-09-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0162,,,,
2020-10-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0227,,,,
2020-11-01,C_202004_P_V,2020-04-01,Prime,Variable,0.024,,,,
2020-12-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0209,,,,
2021-01-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0232,0.25,6.4,1.4,5.3
2021-02-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0233,0.25,6.2,1.7,5.3
2021-03-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0293,0.25,6.1,2.6,4.5
2021-04-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0259,0.25,6.1,4.2,0.6
2021-05-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0238,0.25,5.8,5.0,2.3
2021-06-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0225,0.25,5.9,5.4,3.9
2021-07-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0214,0.25,5.4,5.4,4.3
2021-08-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0253,0.25,5.1,5.3,4.4
2021-09-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0234,0.25,4.7,5.4,5.0
2021-10-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0222,0.25,4.5,6.2,5.4
2021-11-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0237,0.25,4.1,6.8,5.4
2021-12-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0227,0.25,3.9,7.0,4.9
2022-01-01,C_202004_P_V,2020-04-01,Prime,Variable,0.028,0.25,4.0,7.5,5.6
2022-02-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0262,0.25,3.9,7.9,5.3
2022-03-01,C_202004_P_V,2020-04-01,Prime,Variable,0.024,0.5,3.7,8.5,5.9
2022-04-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0266,0.5,3.7,8.3,5.8
2022-05-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0233,1.0,3.6,8.6,5.6
2022-06-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0509,1.75,3.6,9.1,5.4
2022-07-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0551,2.5,3.5,8.5,5.5
2022-08-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0525,2.5,3.6,8.3,5.4
2022-09-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0487,3.25,3.5,8.2,5.1
2022-10-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0496,3.25,3.6,7.7,5.0
2022-11-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0475,4.0,3.6,7.1,5.1
2022-12-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0457,4.5,3.5,6.5,4.9
2023-01-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0494,4.5,3.5,6.4,4.5
2023-02-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0506,4.75,3.6,6.0,4.8
2023-03-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0431,5.0,3.5,5.0,4.6
2023-04-01,C_202004_P_V,2020-04-01,Prime,Variable,0.0461,5.0,3.4,4.9,4.6
2020-05-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0446,,,,
2020-06-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0458,,,,
2020-07-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0464,,,,
2020-08-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0467,,,,
2020-09-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0493,,,,
2020-10-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0483,,,,
2020-11-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0513,,,,
2020-12-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0513,,,,
2021-01-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0516,0.25,6.4,1.4,5.3
2021-02-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0508,0.25,6.2,1.7,5.3
2021-03-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.052,0.25,6.1,2.6,4.5
2021-04-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0552,0.25,6.1,4.2,0.6
2021-05-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0551,0.25,5.8,5.0,2.3
2021-06-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0524,0.25,5.9,5.4,3.9
2021-07-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0549,0.25,5.4,5.4,4.3
2021-08-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0564,0.25,5.1,5.3,4.4
2021-09-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0516,0.25,4.7,5.4,5.0
2021-10-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0561,0.25,4.5,6.2,5.4
2021-11-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0536,0.25,4.1,6.8,5.4
2021-12-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.056,0.25,3.9,7.0,4.9
2022-01-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0531,0.25,4.0,7.5,5.6
2022-02-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0508,0.25,3.9,7.9,5.3
2022-03-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0508,0.5,3.7,8.5,5.9
2022-04-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0538,0.5,3.7,8.3,5.8
2022-05-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0537,1.0,3.6,8.6,5.6
2022-06-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0509,1.75,3.6,9.1,5.4
2022-07-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0533,2.5,3.5,8.5,5.5
2022-08-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0481,2.5,3.6,8.3,5.4
2022-09-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0506,3.25,3.5,8.2,5.1
2022-10-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0476,3.25,3.6,7.7,5.0
2022-11-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0479,4.0,3.6,7.1,5.1
2022-12-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0485,4.5,3.5,6.5,4.9
2023-01-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0459,4.5,3.5,6.4,4.5
2023-02-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.046,4.75,3.6,6.0,4.8
2023-03-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0479,5.0,3.5,5.0,4.6
2023-04-01,C_202004_S_F,2020-04-01,Subprime,Fixed,0.0438,5.0,3.4,4.9,4.6
2020-05-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0475,,,,
2020-06-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0445,,,,
2020-07-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0486,,,,
2020-08-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0513,,,,
2020-09-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0443,,,,
2020-10-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0484,,,,
2020-11-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0519,,,,
2020-12-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.051,,,,
2021-01-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0528,0.25,6.4,1.4,5.3
2021-02-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0515,0.25,6.2,1.7,5.3
2021-03-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0534,0.25,6.1,2.6,4.5
2021-04-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0533,0.25,6.1,4.2,0.6
2021-05-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0564,0.25,5.8,5.0,2.3
2021-06-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0549,0.25,5.9,5.4,3.9
2021-07-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0553,0.25,5.4,5.4,4.3
2021-08-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.054,0.25,5.1,5.3,4.4
2021-09-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.054,0.25,4.7,5.4,5.0
2021-10-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0541,0.25,4.5,6.2,5.4
2021-11-01,C_202004_S_V,2020-04-01,Subprime,Variable,0.0558,0.25,4.1,6.8,5.4
